Program,Sex_code,Entrance_Exam_Score,HS_GPA,risk_label,Entrance_Exam_Tier,HS_Performance_Tier,Strand_Program_Match,First_Gen_Student,Has_Scholarship,Financial_Stress,Gap_Years,Private_HS,Has_HS_Honors,Age_At_Enrollment,Age_Group,Distance_KM,Distance_Bucket,Program_Risk_Index,Municipality_Risk_Index
BSHM,F,118,91.5,0,0,0,0,1,1,5,0,0,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,78,80.7,1,1,1,0,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,113,90.3,0,0,0,1,0,1,4,0,0,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,109,92.3,0,0,0,0,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,145,87.9,0,0,1,1,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,123,93.2,0,0,0,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,112,88.5,0,0,1,1,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,88,80.4,0,0,1,1,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,120,94.7,0,0,0,0,0,1,4,0,1,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,107,88.4,0,0,1,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,112,81.2,0,0,1,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,73,71.8,0,1,2,1,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,128,83.5,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,87,77.1,0,0,2,0,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,110,93.5,0,0,0,0,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,124,74,0,0,2,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,132,77.9,0,0,2,1,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,105,92.2,0,0,0,0,0,1,4,0,1,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,90,89.1,0,0,1,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,126,90.2,0,0,0,0,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,117,93.4,0,0,0,0,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,115,95.9,0,0,0,0,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,120,86,0,0,1,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,146,88.3,0,0,1,0,0,0,5,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,114,86.1,0,0,1,0,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,111,86.1,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,123,99.9,0,0,0,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,123,85,0,0,1,0,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,140,95,0,0,0,1,1,1,5,0,1,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,113,94.3,0,0,0,1,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,116,92.8,0,0,0,0,0,1,4,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,83,72.5,1,0,2,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,104,89.9,0,0,1,1,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,133,77.2,0,0,2,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,74,78.8,0,1,2,0,0,0,5,0,1,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,138,95,0,0,0,1,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,137,90.4,0,0,0,0,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,130,94.3,0,0,0,1,0,0,5,0,0,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,142,80.2,0,0,1,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,116,97,0,0,0,0,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,117,86.9,0,0,1,0,0,0,5,0,1,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,92,82.5,0,0,1,1,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,111.56,85.6,0,0,1,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,132,81.2,0,0,1,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,113,85.1,0,0,1,1,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,115,76.8,0,0,2,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,113,90.7,0,0,0,1,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,111.56,73,0,0,2,0,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,116,86.4,0,0,1,0,1,0,6,0,1,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,111,83.4,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,135,77.2,0,0,2,1,1,0,6,0,1,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,138,83,0,0,1,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,102,90.7,0,0,0,0,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,127,91.8,0,0,0,1,1,0,6,0,1,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,113,91.5,0,0,0,1,0,1,4,0,1,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,83,77.5,1,0,2,0,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,121,81.1,0,0,1,1,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,100,84.1,0,0,1,0,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,105,84.2,0,0,1,0,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,114,92.9,0,0,0,0,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,107,79.6,0,0,2,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,114,83.1,0,0,1,1,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,92,76.2,0,0,2,1,0,0,5,0,1,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,114,89.7,0,0,1,1,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,65,76,0,1,2,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,108,83.1,0,0,1,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,106,93.8,0,0,0,1,0,0,5,0,0,1,20,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,128,94.8,0,0,0,1,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,127,90.9,0,0,0,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,117,84.7,0,0,1,1,1,0,6,0,1,0,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,120,88.3,0,0,1,1,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,129,88,0,0,1,0,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,108,84.2,0,0,1,1,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,95,72.4,1,0,2,1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,114,87.7,0,0,1,1,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,111,87.3,0,0,1,0,1,0,6,0,1,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,119,82.8,0,0,1,1,1,0,6,0,0,0,20,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,119,77.1,0,0,2,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,104,80.2,0,0,1,0,0,0,5,0,1,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,105,87,0,0,1,1,0,0,5,0,1,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,125,77.1,0,0,2,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,95,86.4,0,0,1,1,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,109,94.7,0,0,0,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,104,84.7,0,0,1,1,1,0,6,0,1,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,92,90.8,0,0,0,1,0,0,5,0,1,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,76,78.3,0,1,2,1,1,0,6,0,1,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,121,88.5,0,0,1,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,130,82.4,0,0,1,1,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,120,93.7,0,0,0,1,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,114,89.8,0,0,1,1,0,0,5,0,0,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,101,93.7,0,0,0,0,0,1,4,0,0,1,19,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,115,87.3,0,0,1,1,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,103,87.5,0,0,1,0,0,1,4,0,1,1,17,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,107,86.3,0,0,1,1,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,128,88.1,0,0,1,0,0,1,4,0,0,1,16,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,119,94.4,0,0,0,1,0,0,5,0,0,1,20,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,M,118,99.9,0,0,0,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.033333333,0.5
BSHM,F,99,81.3,0,0,1,1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.033333333,0.5
BSFI,M,117,86,0,0,1,0,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,113,77.8,0,0,2,0,0,1,4,0,1,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,108,79.8,0,0,2,1,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,96,78.6,0,0,2,0,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,102,87.5,0,0,1,0,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,100,91.1,0,0,0,0,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,122,82.2,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,126,86.9,0,0,1,0,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,111,82.5,0,0,1,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,118,86.7,0,0,1,1,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,128,84.7,0,0,1,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,128,84.9,0,0,1,0,1,1,5,0,1,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,134,81.6,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,129,89.4,0,0,1,0,1,0,6,0,1,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,106,87.3,0,0,1,0,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,119,86.9,0,0,1,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,123,94.8,0,0,0,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,87,77.2,0,0,2,0,0,1,4,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,101,79.8,0,0,2,0,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,127,82,0,0,1,0,0,1,4,0,1,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,127,90.7,0,0,0,0,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,102,78.7,0,0,2,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,89,77.9,1,0,2,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,129,93.6,0,0,0,0,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,138,85.73,0,0,1,0,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,64,73.9,0,2,2,0,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,137,93.4,0,0,0,0,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,69,78.4,1,1,2,0,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,116,77.1,0,0,2,0,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,79,80.9,1,1,1,0,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,97,89.2,0,0,1,0,0,0,5,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,92,82.3,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,93,91.2,0,0,0,1,0,0,5,0,1,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,96,90.2,0,0,0,1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,122,84.5,0,0,1,0,1,0,6,0,1,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,147,79.1,0,0,2,0,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,115,83.7,0,0,1,0,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,126,85.73,0,0,1,0,0,0,5,0,1,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,119,87.1,0,0,1,1,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,142,95.3,0,0,0,0,0,0,5,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,110,91.1,0,0,0,1,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,95,78.9,0,0,2,1,0,1,4,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,115,84.2,0,0,1,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,131,87.5,0,0,1,0,1,0,6,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,116,92.9,0,0,0,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,103,93.7,0,0,0,1,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,111,89.5,0,0,1,0,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,89,87.3,0,0,1,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,128,88.1,0,0,1,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,114,89.3,0,0,1,1,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,60,73.7,1,2,2,0,1,0,6,0,1,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,111.56,87.4,0,0,1,0,0,1,4,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,121,85.9,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,134,94.2,0,0,0,0,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,115,84.6,0,0,1,0,0,1,4,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,114,78.8,0,0,2,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,122,77.5,0,0,2,0,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,108,79.6,0,0,2,0,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,95,89.9,0,0,1,1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,122,92.9,0,0,0,1,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,76,85.73,1,1,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,134,94.2,0,0,0,0,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,116,90.2,0,0,0,0,0,0,5,0,1,1,20,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,116,81.4,0,0,1,0,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,115,90.5,0,0,0,1,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,88,78.6,0,0,2,0,1,0,6,0,1,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,123,86.6,0,0,1,0,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,130,98.3,0,0,0,1,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,114,80.8,0,0,1,0,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,115,87.7,0,0,1,0,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,104,91.7,0,0,0,1,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,100,91.4,0,0,0,0,1,1,5,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,113,82.4,0,0,1,0,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,128,81.8,0,0,1,1,1,0,6,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,124,89.3,0,0,1,0,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,57,75.9,1,2,2,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,127,85.9,0,0,1,0,0,0,5,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,113,88.8,0,0,1,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,117,87.8,0,0,1,0,0,1,4,0,1,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,107,84.2,0,0,1,1,1,1,5,0,1,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,103,82.2,0,0,1,1,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,118,92.5,0,0,0,0,1,0,6,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,101,98.5,0,0,0,0,0,0,5,0,1,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,118,94.1,0,0,0,1,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,116,87.5,0,0,1,0,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,91,90.8,0,0,0,1,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,110,92.3,0,0,0,0,1,1,5,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,114,90,0,0,0,0,1,0,6,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,128,88,0,0,1,1,1,0,6,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,101,92.3,0,0,0,1,0,1,4,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,101,85.3,0,0,1,0,0,0,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,132,91.5,0,0,0,0,1,0,6,0,1,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,107,87.3,0,0,1,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,99,85.6,0,0,1,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,109,86.2,0,0,1,1,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,113,89.2,0,0,1,0,0,0,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,116,83,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,95,83.2,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,136,91.9,0,0,0,0,0,0,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,134,87.9,0,0,1,0,1,1,5,0,0,1,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,122,87.8,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,122,87,0,0,1,0,0,1,4,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,128,85,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,133,84.5,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,124,80.8,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,120,92.7,0,0,0,0,1,0,6,0,0,1,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,85,78,0,0,2,0,1,1,5,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,94,85.5,0,0,1,1,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,135,95,0,0,0,1,1,0,6,0,0,1,20,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,118,86.4,0,0,1,0,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,63,84,1,2,1,0,0,1,4,0,0,0,16,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,83,80.8,1,0,1,0,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,107,83.7,0,0,1,0,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,108,83.3,0,0,1,0,1,0,6,0,0,0,18,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,101,82.7,0,0,1,0,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,135,82.9,0,0,1,1,0,0,5,0,0,0,19,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,140,90.6,0,0,0,0,1,1,5,0,0,1,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,112,77.1,0,0,2,0,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,F,124,85.73,0,0,1,0,0,1,4,0,0,0,17,traditional,82.19663955,very_far,0.058333333,0.5
BSFI,M,115,90.1,0,0,0,0,0,1,4,0,0,1,16,traditional,82.19663955,very_far,0.058333333,0.5
BSIE,M,112,86.6,0,0,1,1,1,1,5,0,0,0,16,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,99,81.1,0,0,1,2,1,0,6,0,1,0,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,115,85.4,0,0,1,2,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,142,90.7,0,0,0,2,0,1,4,0,0,1,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,117,92.2,0,0,0,2,1,0,6,0,0,1,16,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,124,83.7,0,0,1,2,0,0,5,0,0,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,138,88.5,0,0,1,2,1,0,6,0,0,1,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,123,74.9,0,0,2,1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,113,85.3,0,0,1,1,1,0,6,0,0,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,90,71.7,0,0,2,1,1,1,5,0,0,0,19,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,121,80.6,0,0,1,1,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,132,94.5,0,0,0,1,1,1,5,0,0,1,19,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,84,77.1,0,0,2,1,1,0,6,0,1,0,17,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,101,91.5,0,0,0,2,0,0,5,0,0,1,16,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,110,86.6,0,0,1,0,1,0,6,0,0,0,16,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,F,121,87.2,0,0,1,1,0,1,4,0,1,1,18,traditional,82.19663955,very_far,0.054166667,0.5
BSIE,M,134,85,0,0,1,2,1,1,5,0,0,0,18,traditional,82.19663955,very_far,0.054166667,0.5
